Date,Year_Month,Commodity,Unit,City,Price_PKR
2025-12-01,2025-12,Pulse Gram,1 Kg,Quetta,299.93
2025-12-01,2025-12,Pulse Gram,1 Kg,Khuzdar,315.82
2025-12-01,2025-12,Potatoes,1 Kg,National Average,64.68
2025-12-01,2025-12,Potatoes,1 Kg,Islamabad,89.21
2025-12-01,2025-12,Potatoes,1 Kg,Rawalpindi,82.22
2025-12-01,2025-12,Potatoes,1 Kg,Gujranwala,64.76
2025-12-01,2025-12,Potatoes,1 Kg,Sialkot,73.15
2025-12-01,2025-12,Potatoes,1 Kg,Lahore,66.6
2025-12-01,2025-12,Potatoes,1 Kg,Faisalabad,56.46
2025-12-01,2025-12,Potatoes,1 Kg,Sargodha,42.34
2025-12-01,2025-12,Potatoes,1 Kg,Multan,77.93
2025-12-01,2025-12,Potatoes,1 Kg,Bahawalpur,88.64
2025-12-01,2025-12,Potatoes,1 Kg,Karachi,73.34
2025-12-01,2025-12,Potatoes,1 Kg,Hyderabad,52.56
2025-12-01,2025-12,Potatoes,1 Kg,Sukkur,58.68
2025-12-01,2025-12,Potatoes,1 Kg,Larkana,55.85
2025-12-01,2025-12,Potatoes,1 Kg,Peshawar,66.4
2025-12-01,2025-12,Potatoes,1 Kg,Bannu,44.72
2025-12-01,2025-12,Potatoes,1 Kg,Quetta,47.3
2025-12-01,2025-12,Potatoes,1 Kg,Khuzdar,89.44
2025-12-01,2025-12,Onions,1 Kg,National Average,99.62
2025-12-01,2025-12,Onions,1 Kg,Islamabad,139.12
2025-12-01,2025-12,Onions,1 Kg,Rawalpindi,140.21
2025-12-01,2025-12,Onions,1 Kg,Gujranwala,111.3
2025-12-01,2025-12,Onions,1 Kg,Sialkot,104.66
2025-12-01,2025-12,Onions,1 Kg,Lahore,104.26
2025-12-01,2025-12,Onions,1 Kg,Faisalabad,95.46
2025-12-01,2025-12,Onions,1 Kg,Sargodha,94.57
2025-12-01,2025-12,Onions,1 Kg,Multan,98.45
2025-12-01,2025-12,Onions,1 Kg,Bahawalpur,96.64
2025-12-01,2025-12,Onions,1 Kg,Karachi,94.74
2025-12-01,2025-12,Onions,1 Kg,Hyderabad,78.15
2025-12-01,2025-12,Onions,1 Kg,Sukkur,80.63
2025-12-01,2025-12,Onions,1 Kg,Larkana,75.67
2025-12-01,2025-12,Onions,1 Kg,Peshawar,127.3
2025-12-01,2025-12,Onions,1 Kg,Bannu,100.0
2025-12-01,2025-12,Onions,1 Kg,Quetta,87.85
2025-12-01,2025-12,Onions,1 Kg,Khuzdar,91.12
2025-12-01,2025-12,Tomatoes,1 Kg,National Average,76.69
2025-12-01,2025-12,Tomatoes,1 Kg,Islamabad,124.48
2025-12-01,2025-12,Tomatoes,1 Kg,Rawalpindi,100.97
2025-12-01,2025-12,Tomatoes,1 Kg,Gujranwala,97.49
2025-12-01,2025-12,Tomatoes,1 Kg,Sialkot,104.66
2025-12-01,2025-12,Tomatoes,1 Kg,Lahore,85.53
2025-12-01,2025-12,Tomatoes,1 Kg,Faisalabad,84.59
2025-12-01,2025-12,Tomatoes,1 Kg,Sargodha,82.73
2025-12-01,2025-12,Tomatoes,1 Kg,Multan,76.61
2025-12-01,2025-12,Tomatoes,1 Kg,Bahawalpur,77.88
2025-12-01,2025-12,Tomatoes,1 Kg,Karachi,62.08
2025-12-01,2025-12,Tomatoes,1 Kg,Hyderabad,43.58
2025-12-01,2025-12,Tomatoes,1 Kg,Sukkur,46.81
2025-12-01,2025-12,Tomatoes,1 Kg,Larkana,59.66
2025-12-01,2025-12,Tomatoes,1 Kg,Peshawar,88.11
2025-12-01,2025-12,Tomatoes,1 Kg,Bannu,61.17
2025-12-01,2025-12,Tomatoes,1 Kg,Quetta,69.18
2025-12-01,2025-12,Tomatoes,1 Kg,Khuzdar,85.06
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,National Average,273.43
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Islamabad,306.26
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Rawalpindi,303.36
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Gujranwala,230.0
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Sialkot,240.0
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Lahore,275.19
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Faisalabad,289.5
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Sargodha,253.29
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Multan,310.66
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Bahawalpur,247.96
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Karachi,273.83
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Hyderabad,251.5
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Sukkur,280.0
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Larkana,286.51
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Peshawar,282.63
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Bannu,251.81
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Quetta,287.83
2026-01-01,2026-01,Pulse Masoor (Washed),1 Kg,Khuzdar,295.89
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,National Average,386.05
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Islamabad,413.61
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Rawalpindi,397.07
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Gujranwala,360.0
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Sialkot,371.98
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Lahore,367.46
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Faisalabad,340.33
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Sargodha,400.0
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Multan,379.94
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Bahawalpur,358.77
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Karachi,373.74
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Hyderabad,386.54
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Sukkur,409.88
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Larkana,402.09
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Peshawar,364.41
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Bannu,380.0
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Quetta,463.84
2026-01-01,2026-01,Pulse Moong (Washed),1 Kg,Khuzdar,409.76
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,National Average,429.76
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Islamabad,498.93
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Rawalpindi,480.29
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Gujranwala,408.84
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Sialkot,387.88
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Lahore,438.39
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Faisalabad,420.8
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Sargodha,443.31
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Multan,458.96
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Bahawalpur,377.53
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Karachi,385.05
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Hyderabad,373.97
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Sukkur,429.88
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Larkana,433.74
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Peshawar,424.36
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Bannu,423.93
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Quetta,469.87
2026-01-01,2026-01,Pulse Mash (Washed),1 Kg,Khuzdar,476.22
2026-01-01,2026-01,Pulse Gram,1 Kg,National Average,253.66
2026-01-01,2026-01,Pulse Gram,1 Kg,Islamabad,296.75
2026-01-01,2026-01,Pulse Gram,1 Kg,Rawalpindi,283.56
2026-01-01,2026-01,Pulse Gram,1 Kg,Gujranwala,219.23
2026-01-01,2026-01,Pulse Gram,1 Kg,Sialkot,220.0
2026-01-01,2026-01,Pulse Gram,1 Kg,Lahore,247.32
2026-01-01,2026-01,Pulse Gram,1 Kg,Faisalabad,215.21
2026-01-01,2026-01,Pulse Gram,1 Kg,Sargodha,243.29
2026-01-01,2026-01,Pulse Gram,1 Kg,Multan,247.1
2026-01-01,2026-01,Pulse Gram,1 Kg,Bahawalpur,242.53
2026-01-01,2026-01,Pulse Gram,1 Kg,Karachi,254.57
2026-01-01,2026-01,Pulse Gram,1 Kg,Hyderabad,244.52
2026-01-01,2026-01,Pulse Gram,1 Kg,Sukkur,280.0
2026-01-01,2026-01,Pulse Gram,1 Kg,Larkana,247.89
2026-01-01,2026-01,Pulse Gram,1 Kg,Peshawar,292.1
2026-01-01,2026-01,Pulse Gram,1 Kg,Bannu,220.0
2026-01-01,2026-01,Pulse Gram,1 Kg,Quetta,281.56
2026-01-01,2026-01,Pulse Gram,1 Kg,Khuzdar,302.59
2026-01-01,2026-01,Potatoes,1 Kg,National Average,45.03
2026-01-01,2026-01,Potatoes,1 Kg,Islamabad,66.94
2026-01-01,2026-01,Potatoes,1 Kg,Rawalpindi,60.57
2026-01-01,2026-01,Potatoes,1 Kg,Gujranwala,46.53
2026-01-01,2026-01,Potatoes,1 Kg,Sialkot,40.51
2026-01-01,2026-01,Potatoes,1 Kg,Lahore,44.21
2026-01-01,2026-01,Potatoes,1 Kg,Faisalabad,38.9
2026-01-01,2026-01,Potatoes,1 Kg,Sargodha,34.4
2026-01-01,2026-01,Potatoes,1 Kg,Multan,45.89
2026-01-01,2026-01,Potatoes,1 Kg,Bahawalpur,38.74
2026-01-01,2026-01,Potatoes,1 Kg,Karachi,55.82
2026-01-01,2026-01,Potatoes,1 Kg,Hyderabad,37.86
2026-01-01,2026-01,Potatoes,1 Kg,Sukkur,36.34
2026-01-01,2026-01,Potatoes,1 Kg,Larkana,38.97
2026-01-01,2026-01,Potatoes,1 Kg,Peshawar,52.89
2026-01-01,2026-01,Potatoes,1 Kg,Bannu,38.49
2026-01-01,2026-01,Potatoes,1 Kg,Quetta,45.3
2026-01-01,2026-01,Potatoes,1 Kg,Khuzdar,58.06
2026-01-01,2026-01,Onions,1 Kg,National Average,74.0
2026-01-01,2026-01,Onions,1 Kg,Islamabad,104.76
2026-01-01,2026-01,Onions,1 Kg,Rawalpindi,101.62
2026-01-01,2026-01,Onions,1 Kg,Gujranwala,78.51
2026-01-01,2026-01,Onions,1 Kg,Sialkot,83.23
2026-01-01,2026-01,Onions,1 Kg,Lahore,75.78
2026-01-01,2026-01,Onions,1 Kg,Faisalabad,70.14
2026-01-01,2026-01,Onions,1 Kg,Sargodha,70.44
2026-01-01,2026-01,Onions,1 Kg,Multan,70.3
2026-01-01,2026-01,Onions,1 Kg,Bahawalpur,62.75
2026-01-01,2026-01,Onions,1 Kg,Karachi,68.42
2026-01-01,2026-01,Onions,1 Kg,Hyderabad,58.96
2026-01-01,2026-01,Onions,1 Kg,Sukkur,52.06
2026-01-01,2026-01,Onions,1 Kg,Larkana,74.22
2026-01-01,2026-01,Onions,1 Kg,Peshawar,93.45
2026-01-01,2026-01,Onions,1 Kg,Bannu,76.99
2026-01-01,2026-01,Onions,1 Kg,Quetta,64.84
2026-01-01,2026-01,Onions,1 Kg,Khuzdar,71.54
2026-01-01,2026-01,Tomatoes,1 Kg,National Average,79.38
2026-01-01,2026-01,Tomatoes,1 Kg,Islamabad,120.65
2026-01-01,2026-01,Tomatoes,1 Kg,Rawalpindi,108.31
2026-01-01,2026-01,Tomatoes,1 Kg,Gujranwala,105.35
2026-01-01,2026-01,Tomatoes,1 Kg,Sialkot,101.41
2026-01-01,2026-01,Tomatoes,1 Kg,Lahore,94.7
2026-01-01,2026-01,Tomatoes,1 Kg,Faisalabad,84.96
2026-01-01,2026-01,Tomatoes,1 Kg,Sargodha,91.54
2026-01-01,2026-01,Tomatoes,1 Kg,Multan,73.92
2026-01-01,2026-01,Tomatoes,1 Kg,Bahawalpur,71.7
2026-01-01,2026-01,Tomatoes,1 Kg,Karachi,56.96
2026-01-01,2026-01,Tomatoes,1 Kg,Hyderabad,52.53
2026-01-01,2026-01,Tomatoes,1 Kg,Sukkur,48.91
2026-01-01,2026-01,Tomatoes,1 Kg,Larkana,68.64
2026-01-01,2026-01,Tomatoes,1 Kg,Peshawar,97.56
2026-01-01,2026-01,Tomatoes,1 Kg,Bannu,72.54
2026-01-01,2026-01,Tomatoes,1 Kg,Quetta,64.3
2026-01-01,2026-01,Tomatoes,1 Kg,Khuzdar,79.28
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,National Average,264.58
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Islamabad,293.87
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Rawalpindi,293.87
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Gujranwala,227.46
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Sialkot,242.49
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Lahore,260.05
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Faisalabad,259.4
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Sargodha,253.29
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Multan,303.22
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Bahawalpur,263.29
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Karachi,260.5
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Hyderabad,248.74
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Sukkur,264.58
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Larkana,261.32
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Peshawar,256.09
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Bannu,249.43
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Quetta,279.84
2026-02-01,2026-02,Pulse Masoor (Washed),1 Kg,Khuzdar,293.18
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,National Average,391.61
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Islamabad,413.61
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Rawalpindi,397.07
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Gujranwala,360.0
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Sialkot,404.66
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Lahore,377.57
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Faisalabad,341.65
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Sargodha,400.0
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Multan,379.94
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Bahawalpur,389.75
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Karachi,382.02
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Hyderabad,391.54
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Sukkur,414.91
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Larkana,405.91
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Peshawar,368.59
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Bannu,372.48
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Quetta,462.43
2026-02-01,2026-02,Pulse Moong (Washed),1 Kg,Khuzdar,409.76
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,National Average,455.64
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Islamabad,511.31
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Rawalpindi,490.88
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Gujranwala,472.32
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Sialkot,467.21
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Lahore,469.5
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Faisalabad,422.95
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Sargodha,446.64
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Multan,451.08
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Bahawalpur,423.31
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Karachi,438.98
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Hyderabad,428.05
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Sukkur,437.45
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Larkana,439.62
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Peshawar,453.27
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Bannu,464.7
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Quetta,462.43
2026-02-01,2026-02,Pulse Mash (Washed),1 Kg,Khuzdar,476.22
2026-02-01,2026-02,Pulse Gram,1 Kg,National Average,252.58
2026-02-01,2026-02,Pulse Gram,1 Kg,Islamabad,308.38
2026-02-01,2026-02,Pulse Gram,1 Kg,Rawalpindi,290.28
2026-02-01,2026-02,Pulse Gram,1 Kg,Gujranwala,229.89
2026-02-01,2026-02,Pulse Gram,1 Kg,Sialkot,224.94
2026-02-01,2026-02,Pulse Gram,1 Kg,Lahore,247.32
2026-02-01,2026-02,Pulse Gram,1 Kg,Faisalabad,213.21
2026-02-01,2026-02,Pulse Gram,1 Kg,Sargodha,243.29
2026-02-01,2026-02,Pulse Gram,1 Kg,Multan,235.36
2026-02-01,2026-02,Pulse Gram,1 Kg,Bahawalpur,256.62
2026-02-01,2026-02,Pulse Gram,1 Kg,Karachi,256.14
2026-02-01,2026-02,Pulse Gram,1 Kg,Hyderabad,245.92
2026-02-01,2026-02,Pulse Gram,1 Kg,Sukkur,264.58
2026-02-01,2026-02,Pulse Gram,1 Kg,Larkana,228.9
2026-02-01,2026-02,Pulse Gram,1 Kg,Peshawar,263.04
2026-02-01,2026-02,Pulse Gram,1 Kg,Bannu,240.0
2026-02-01,2026-02,Pulse Gram,1 Kg,Quetta,267.38
2026-02-01,2026-02,Pulse Gram,1 Kg,Khuzdar,300.0
2026-02-01,2026-02,Potatoes,1 Kg,National Average,36.33
2026-02-01,2026-02,Potatoes,1 Kg,Islamabad,60.77
2026-02-01,2026-02,Potatoes,1 Kg,Rawalpindi,51.75
2026-02-01,2026-02,Potatoes,1 Kg,Gujranwala,35.48
2026-02-01,2026-02,Potatoes,1 Kg,Sialkot,27.11
2026-02-01,2026-02,Potatoes,1 Kg,Lahore,35.97
2026-02-01,2026-02,Potatoes,1 Kg,Faisalabad,29.42
2026-02-01,2026-02,Potatoes,1 Kg,Sargodha,28.23
2026-02-01,2026-02,Potatoes,1 Kg,Multan,33.16
2026-02-01,2026-02,Potatoes,1 Kg,Bahawalpur,28.04
2026-02-01,2026-02,Potatoes,1 Kg,Karachi,48.26
2026-02-01,2026-02,Potatoes,1 Kg,Hyderabad,34.63
2026-02-01,2026-02,Potatoes,1 Kg,Sukkur,30.0
2026-02-01,2026-02,Potatoes,1 Kg,Larkana,30.25
2026-02-01,2026-02,Potatoes,1 Kg,Peshawar,50.0
2026-02-01,2026-02,Potatoes,1 Kg,Bannu,37.22
2026-02-01,2026-02,Potatoes,1 Kg,Quetta,35.12
2026-02-01,2026-02,Potatoes,1 Kg,Khuzdar,40.15
2026-02-01,2026-02,Onions,1 Kg,National Average,68.89
2026-02-01,2026-02,Onions,1 Kg,Islamabad,93.52
2026-02-01,2026-02,Onions,1 Kg,Rawalpindi,89.25
2026-02-01,2026-02,Onions,1 Kg,Gujranwala,80.79
2026-02-01,2026-02,Onions,1 Kg,Sialkot,68.87
2026-02-01,2026-02,Onions,1 Kg,Lahore,74.57
2026-02-01,2026-02,Onions,1 Kg,Faisalabad,60.98
2026-02-01,2026-02,Onions,1 Kg,Sargodha,64.81
2026-02-01,2026-02,Onions,1 Kg,Multan,65.44
2026-02-01,2026-02,Onions,1 Kg,Bahawalpur,69.76
2026-02-01,2026-02,Onions,1 Kg,Karachi,63.39
2026-02-01,2026-02,Onions,1 Kg,Hyderabad,55.26
2026-02-01,2026-02,Onions,1 Kg,Sukkur,60.0
2026-02-01,2026-02,Onions,1 Kg,Larkana,55.61
2026-02-01,2026-02,Onions,1 Kg,Peshawar,89.14
2026-02-01,2026-02,Onions,1 Kg,Bannu,72.0
2026-02-01,2026-02,Onions,1 Kg,Quetta,53.25
2026-02-01,2026-02,Onions,1 Kg,Khuzdar,70.99
2026-02-01,2026-02,Tomatoes,1 Kg,National Average,93.8
2026-02-01,2026-02,Tomatoes,1 Kg,Islamabad,123.85
2026-02-01,2026-02,Tomatoes,1 Kg,Rawalpindi,120.79
2026-02-01,2026-02,Tomatoes,1 Kg,Gujranwala,109.16
2026-02-01,2026-02,Tomatoes,1 Kg,Sialkot,103.07
2026-02-01,2026-02,Tomatoes,1 Kg,Lahore,100.57
2026-02-01,2026-02,Tomatoes,1 Kg,Faisalabad,97.66
2026-02-01,2026-02,Tomatoes,1 Kg,Sargodha,92.12
2026-02-01,2026-02,Tomatoes,1 Kg,Multan,98.15
2026-02-01,2026-02,Tomatoes,1 Kg,Bahawalpur,95.51
2026-02-01,2026-02,Tomatoes,1 Kg,Karachi,76.97
2026-02-01,2026-02,Tomatoes,1 Kg,Hyderabad,71.81
2026-02-01,2026-02,Tomatoes,1 Kg,Sukkur,69.28
2026-02-01,2026-02,Tomatoes,1 Kg,Larkana,79.45
2026-02-01,2026-02,Tomatoes,1 Kg,Peshawar,105.27
2026-02-01,2026-02,Tomatoes,1 Kg,Bannu,80.74
2026-02-01,2026-02,Tomatoes,1 Kg,Quetta,77.35
2026-02-01,2026-02,Tomatoes,1 Kg,Khuzdar,118.01
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,National Average,260.97
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Islamabad,293.87
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Rawalpindi,293.87
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Gujranwala,221.64
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Sialkot,240.0
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Lahore,255.19
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Faisalabad,247.26
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Sargodha,253.29
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Multan,303.22
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Bahawalpur,263.29
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Karachi,260.02
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Hyderabad,248.95
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Sukkur,242.14
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Larkana,256.3
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Peshawar,250.1
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Bannu,267.18
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Quetta,269.92
2026-03-01,2026-03,Pulse Masoor (Washed),1 Kg,Khuzdar,284.4
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,National Average,388.49
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Islamabad,413.61
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Rawalpindi,397.07
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Gujranwala,360.0
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Sialkot,354.96
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Lahore,377.57
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Faisalabad,341.65
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Sargodha,400.0
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Multan,379.94
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Bahawalpur,382.02
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Karachi,388.04
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Hyderabad,391.54
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Sukkur,420.0
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Larkana,405.91
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Peshawar,370.0
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Bannu,372.48
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Quetta,454.92
2026-03-01,2026-03,Pulse Moong (Washed),1 Kg,Khuzdar,409.76
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,National Average,465.34
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Islamabad,512.99
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Rawalpindi,493.88
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Gujranwala,487.33
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Sialkot,480.0
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Lahore,497.02
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Faisalabad,422.95
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Sargodha,453.29
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Multan,465.14
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Bahawalpur,426.56
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Karachi,452.85
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Hyderabad,436.64
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Sukkur,450.0
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Larkana,480.0
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Peshawar,456.64
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Bannu,460.0
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Quetta,469.9
2026-03-01,2026-03,Pulse Mash (Washed),1 Kg,Khuzdar,476.22
2026-03-01,2026-03,Pulse Gram,1 Kg,National Average,249.55
2026-03-01,2026-03,Pulse Gram,1 Kg,Islamabad,297.14
2026-03-01,2026-03,Pulse Gram,1 Kg,Rawalpindi,286.99
2026-03-01,2026-03,Pulse Gram,1 Kg,Gujranwala,222.46
2026-03-01,2026-03,Pulse Gram,1 Kg,Sialkot,214.94
2026-03-01,2026-03,Pulse Gram,1 Kg,Lahore,247.32
2026-03-01,2026-03,Pulse Gram,1 Kg,Faisalabad,216.47
2026-03-01,2026-03,Pulse Gram,1 Kg,Sargodha,243.29
2026-03-01,2026-03,Pulse Gram,1 Kg,Multan,235.36
2026-03-01,2026-03,Pulse Gram,1 Kg,Bahawalpur,256.62
2026-03-01,2026-03,Pulse Gram,1 Kg,Karachi,254.92
2026-03-01,2026-03,Pulse Gram,1 Kg,Hyderabad,246.56
2026-03-01,2026-03,Pulse Gram,1 Kg,Sukkur,250.0
2026-03-01,2026-03,Pulse Gram,1 Kg,Larkana,229.78
2026-03-01,2026-03,Pulse Gram,1 Kg,Peshawar,256.82
2026-03-01,2026-03,Pulse Gram,1 Kg,Bannu,236.58
2026-03-01,2026-03,Pulse Gram,1 Kg,Quetta,267.38
